Protocol,Packet_Size_Bytes,Connection_Duration_ms,Failed_Logins,Geo_Distance_km,Is_Malicious
ICMP,636,30,0,247,0
TCP,362,67,0,257,0
TCP,517,364,0,502,0
ICMP,792,69,0,886,1
TCP,187,5,0,97,0
ICMP,12,11,0,927,0
TCP,177,48,1,1972,0
UDP,134,221,0,966,0
TCP,433,43,0,281,0
TCP,111,156,0,70,0
TCP,479,5,0,904,0
TCP,114,133,0,309,0
TCP,1710,124,0,706,0
UDP,172,40,1,113,0
TCP,520,73,1,1375,0
TCP,184,133,0,200,0
TCP,248,105,0,562,0
UDP,259,227,0,563,0
TCP,1014,470,0,480,0
TCP,266,256,0,678,0
TCP,998,96,0,230,0
UDP,28,52,0,419,0
TCP,164,27,0,355,0
TCP,279,19,0,233,0
ICMP,95,10,0,107,0
TCP,1147,217,0,231,0
TCP,768,19,1,308,0
TCP,84,62,2,585,0
TCP,38,214,0,528,0
TCP,51,93,1,225,0
UDP,208,16,0,54,0
TCP,300,85,0,327,0
UDP,619,87,0,242,0
TCP,127,79,0,2748,0
TCP,101,45,0,160,0
TCP,44,137,0,1346,0
ICMP,735,9,0,30,0
TCP,20,323,0,2883,0
ICMP,305,22,0,499,0
TCP,620,17,0,301,0
TCP,29,22,0,20,0
UDP,1162,147,0,288,0
UDP,110,118,0,206,0
UDP,128,277,0,129,0
ICMP,1009,9,0,1515,0
UDP,238,103,0,42,0
TCP,662,47,0,1620,0
TCP,624,286,0,569,0
UDP,156,32,0,554,0
TCP,599,4,0,292,0
TCP,582,2,0,288,0
TCP,243,0,1,221,0
TCP,334,30,2,86,0
TCP,159,51,0,394,0
TCP,7,116,3,939,1
TCP,1000,28,0,25,0
TCP,929,52,0,577,0
UDP,23,186,0,1,0
TCP,246,54,0,928,0
TCP,93,68,0,25,0
UDP,125,132,0,333,0
TCP,219,387,0,216,0
ICMP,1485,1,0,144,0
UDP,259,12,0,202,0
TCP,2098,11,0,780,0
UDP,92,243,0,118,0
UDP,61,101,1,103,0
TCP,845,85,0,121,0
TCP,476,116,0,136,0
TCP,1255,91,0,512,0
TCP,1311,12,0,380,0
TCP,14,20,0,155,0
TCP,848,53,0,43,0
ICMP,252,14,0,223,0
TCP,634,10,6,6238,1
ICMP,307,50,0,4117,1
UDP,5228,41,2,3601,1
TCP,321,124,0,377,0
TCP,405,12,0,110,0
TCP,86,133,0,197,0
TCP,1175,24,0,1281,0
TCP,329,57,0,911,0
UDP,512,31,0,38,0
TCP,248,26,0,150,0
UDP,33,49,0,489,0
UDP,1219,195,0,309,0
TCP,370,64,0,570,0
TCP,11,107,0,506,0
TCP,235,56,0,215,0
ICMP,382,72,0,843,0
UDP,791,112,0,230,0
TCP,543,216,0,179,0
UDP,1233,29,0,229,0
TCP,335,253,0,175,0
TCP,897,181,0,306,0
TCP,565,38,1,764,0
TCP,1111,68,0,391,0
ICMP,410,34,0,557,0
TCP,805,17,0,1270,0
TCP,62,29,0,545,0
TCP,161,197,0,305,0
UDP,445,70,0,24,0
TCP,293,26,0,38,0
TCP,1886,94,0,395,0
UDP,54,235,0,1633,0
TCP,632,19,0,142,0
TCP,341,89,0,48,0
TCP,180,231,0,441,0
UDP,117,71,0,826,0
TCP,950,83,0,381,0
TCP,91,14,0,263,0
TCP,518,44,0,57,0
TCP,881,227,0,345,0
TCP,1980,16,0,1315,0
TCP,554,16,0,1321,0
ICMP,67,119,0,603,0
TCP,7,161,0,380,0
TCP,913,179,0,1878,0
TCP,1167,337,0,186,0
UDP,58,55,1,291,0
ICMP,1260,51,0,180,0
TCP,710,56,1,444,0
UDP,114,34,2,624,1
UDP,297,53,0,1428,0
TCP,137,114,0,2,0
UDP,958,2,0,581,0
TCP,334,149,0,89,0
TCP,270,38,0,196,0
TCP,167,48,0,242,0
TCP,495,77,2,204,0
UDP,459,280,0,498,0
TCP,97,10,0,591,0
TCP,827,10,0,802,0
TCP,614,38,1,475,0
UDP,71,72,0,481,0
TCP,333,8,0,58,0
TCP,561,12,0,39,0
UDP,260,40,0,346,0
UDP,4635,83,6,3704,1
TCP,452,175,0,135,0
TCP,1592,51,0,207,0
TCP,18,48,0,859,0
UDP,94,55,0,886,0
TCP,272,77,0,255,0
TCP,1195,72,0,101,0
UDP,118,35,0,39,0
ICMP,491,100,0,60,0
TCP,6,83,0,785,0
UDP,39,126,0,1266,0
TCP,401,429,0,30,0
TCP,411,15,0,29,0
TCP,364,39,0,1346,0
TCP,1851,151,0,220,0
TCP,326,3,0,2723,0
ICMP,46,244,0,352,0
TCP,55,301,0,86,0
TCP,168,1,0,1060,0
TCP,182,128,0,469,0
TCP,689,277,0,1033,0
TCP,305,114,2,94,0
TCP,346,168,0,2879,0
UDP,2163,75,1,1599,0
TCP,954,76,0,276,0
ICMP,76,2,0,681,0
UDP,1825,4,0,295,0
UDP,1197,93,0,1069,0
TCP,106,76,0,1719,0
UDP,370,36,0,858,0
TCP,568,78,0,2273,0
TCP,692,15,0,1023,0
TCP,413,123,0,112,0
TCP,52,90,0,595,0
TCP,823,142,0,64,0
ICMP,45,123,0,1185,0
TCP,1127,69,0,306,0
TCP,254,85,0,109,0
TCP,318,126,1,293,0
TCP,482,345,0,165,0
TCP,1,307,0,601,0
UDP,64,29,0,1166,0
TCP,1349,346,0,724,0
ICMP,6134,89,1,591,1
TCP,824,141,0,112,0
TCP,773,295,0,537,0
TCP,31,138,0,255,0
TCP,220,15,1,69,0
TCP,120,14,0,919,0
ICMP,5728,92,10,3190,1
TCP,915,66,0,195,0
TCP,413,62,0,405,0
TCP,1870,4,0,978,0
TCP,1055,167,0,831,0
UDP,174,129,0,514,0
TCP,101,4,0,515,0
TCP,609,36,0,208,0
TCP,1249,33,0,652,0
TCP,869,3,0,962,0
TCP,90,16,0,849,0
TCP,453,10,0,504,0
TCP,637,85,0,115,0
TCP,1919,73,0,123,0
TCP,421,212,0,1880,0
TCP,276,175,0,84,0
TCP,186,7,0,827,0
TCP,627,190,0,64,0
UDP,1034,55,0,1128,0
TCP,523,134,0,287,0
ICMP,1431,131,0,1287,0
TCP,709,232,0,390,0
TCP,281,263,0,167,0
TCP,232,11,0,460,0
TCP,1326,238,0,181,0
TCP,353,172,0,306,0
TCP,405,12,1,253,0
TCP,298,166,0,1031,0
TCP,685,69,0,446,0
TCP,1370,29,0,69,0
TCP,1170,8,0,791,0
TCP,383,55,0,904,0
TCP,525,70,0,167,0
UDP,145,34,0,146,0
UDP,23,104,0,487,0
UDP,886,171,0,649,0
TCP,844,66,0,20,0
TCP,1417,106,0,306,0
TCP,5,321,0,204,0
TCP,551,51,0,382,0
TCP,325,73,0,463,0
TCP,312,180,0,406,0
UDP,368,216,0,289,0
ICMP,2427,119,1,294,0
TCP,71,131,1,844,0
TCP,220,235,0,1066,0
UDP,1098,17,0,1705,0
TCP,205,65,0,557,0
TCP,225,206,1,1023,0
TCP,307,115,0,262,0
TCP,876,158,0,430,0
TCP,1328,72,0,105,0
ICMP,13,273,0,698,0
TCP,206,2,0,278,0
TCP,243,186,0,940,0
TCP,326,160,0,147,0
TCP,157,53,0,1840,0
TCP,135,141,0,1330,0
TCP,1132,9,0,300,0
TCP,462,115,0,95,0
TCP,98,40,0,120,0
TCP,222,1,0,320,0
TCP,394,153,0,33,0
UDP,39,20,0,378,0
UDP,581,139,2,238,0
TCP,494,60,0,24,0
TCP,1893,214,0,738,0
UDP,6364,65,4,3241,1
TCP,4896,33,0,6561,1
TCP,753,137,0,14,0
UDP,611,76,1,121,0
TCP,9,4,0,184,0
TCP,732,56,0,131,1
UDP,99,340,0,178,0
UDP,411,9,0,743,0
TCP,1290,142,0,144,0
UDP,216,13,3,5362,1
UDP,51,182,0,541,0
UDP,308,36,0,287,0
TCP,352,30,0,58,0
TCP,87,80,0,366,0
TCP,157,84,0,95,0
TCP,561,37,0,1461,0
TCP,504,22,0,282,0
TCP,1565,17,0,369,0
TCP,385,21,0,203,0
UDP,48,130,0,543,0
UDP,7215,95,0,5228,1
TCP,254,313,0,353,0
TCP,226,176,0,610,0
TCP,207,5,0,912,0
TCP,394,113,0,358,0
ICMP,458,65,0,68,0
ICMP,1371,62,0,580,0
ICMP,694,284,0,1856,0
UDP,95,17,0,37,0
TCP,141,65,0,74,0
ICMP,946,248,0,247,0
TCP,253,28,0,367,0
TCP,1386,4,7,432,1
UDP,152,304,0,290,0
TCP,32,73,0,56,0
TCP,514,68,0,2139,0
TCP,233,62,0,727,0
TCP,796,18,1,182,0
TCP,52,129,1,87,0
ICMP,91,107,0,197,0
UDP,606,108,0,374,0
UDP,133,15,2,42,0
TCP,869,147,0,758,0
TCP,319,30,0,712,0
TCP,86,102,0,1618,0
UDP,128,265,0,1521,0
TCP,489,81,0,1458,0
TCP,84,7,1,40,0
TCP,160,57,0,380,0
UDP,595,68,0,1022,0
TCP,887,38,0,187,0
UDP,756,47,0,470,0
TCP,77,17,0,454,0
TCP,1579,52,0,362,0
TCP,146,107,2,43,0
TCP,35,39,0,584,0
UDP,391,178,0,530,0
TCP,1947,43,0,69,0
TCP,166,63,0,229,0
TCP,250,56,0,230,0
TCP,1,5,0,1334,0
TCP,116,117,0,374,0
UDP,324,158,0,234,0
TCP,817,194,0,1198,0
UDP,162,44,0,40,0
TCP,17,76,0,204,0
TCP,74,4,0,620,0
TCP,819,53,1,1154,0
TCP,1264,62,0,168,0
TCP,142,134,0,674,0
UDP,253,108,0,623,0
TCP,70,92,1,107,0
TCP,102,90,0,280,0
TCP,535,52,0,607,0
ICMP,1034,22,0,122,0
ICMP,635,25,0,420,0
TCP,591,107,0,162,0
TCP,963,3,0,106,0
TCP,241,90,0,105,0
TCP,685,13,1,17,0
ICMP,112,30,0,171,0
TCP,2584,185,0,884,0
TCP,587,13,1,440,0
UDP,80,49,0,62,0
TCP,84,52,0,349,0
ICMP,147,118,0,238,0
UDP,33,33,0,67,0
TCP,364,61,0,647,0
UDP,991,1,0,877,0
ICMP,406,457,0,475,0
TCP,110,99,0,530,0
TCP,31,54,0,361,0
ICMP,939,70,0,260,0
TCP,173,57,0,512,0
TCP,1165,50,1,1351,0
TCP,382,115,0,1196,0
ICMP,382,27,0,63,0
TCP,747,29,0,1636,0
ICMP,715,3,0,193,0
TCP,1256,77,0,87,0
TCP,1139,20,0,276,0
TCP,99,140,0,594,0
UDP,205,14,1,470,0
TCP,8278,12,11,504,1
TCP,2229,44,0,109,0
TCP,1256,40,0,993,0
TCP,347,23,0,837,0
ICMP,441,97,0,362,0
UDP,919,82,2,67,0
TCP,975,34,0,915,0
TCP,851,261,0,331,0
TCP,2066,46,0,455,0
TCP,139,221,0,295,0
TCP,13,178,0,309,0
TCP,217,173,0,103,0
TCP,197,67,0,341,0
ICMP,106,38,0,367,0
UDP,729,177,0,123,0
TCP,76,377,0,225,0
TCP,1379,60,1,1361,0
TCP,239,94,0,418,0
UDP,393,145,0,244,0
TCP,456,136,1,41,0
TCP,491,125,0,28,0
ICMP,9,155,0,220,0
TCP,982,9,0,1668,0
TCP,575,174,0,265,0
TCP,264,268,0,863,0
UDP,116,55,0,215,0
TCP,33,113,0,529,0
TCP,5575,37,1,687,1
TCP,485,254,1,205,0
ICMP,58,47,0,102,0
ICMP,347,328,0,66,0
TCP,130,7,0,13,0
TCP,254,159,0,908,0
ICMP,289,13,1,176,0
TCP,494,274,0,1338,0
UDP,29,123,1,502,0
UDP,546,87,0,82,0
TCP,102,137,1,52,0
TCP,75,60,0,733,0
TCP,750,0,0,1213,0
TCP,2219,36,0,35,0
TCP,73,75,0,440,0
TCP,311,23,0,487,0
TCP,365,109,0,19,0
ICMP,74,5,0,29,0
ICMP,4,100,1,236,0
TCP,940,297,0,243,0
UDP,320,23,0,203,0
UDP,105,110,1,1720,0
UDP,211,129,0,12,0
TCP,287,77,0,359,0
ICMP,818,111,0,1481,0
ICMP,753,96,0,38,0
TCP,281,63,0,95,0
TCP,215,181,0,540,0
TCP,808,20,0,305,0
TCP,280,52,0,49,0
TCP,238,88,0,35,0
ICMP,695,194,0,180,0
TCP,168,140,0,68,0
UDP,951,66,0,32,0
UDP,462,420,0,522,0
TCP,282,203,0,131,0
TCP,490,42,0,891,0
TCP,134,77,0,12,0
TCP,1068,170,0,26,0
TCP,71,102,0,132,0
UDP,146,8,1,619,0
ICMP,388,220,0,1297,0
TCP,618,10,0,103,0
ICMP,124,47,1,48,0
TCP,2090,63,0,565,0
TCP,320,14,0,470,0
UDP,602,1,0,793,0
UDP,308,57,0,55,0
UDP,210,83,0,342,0
TCP,287,95,0,1541,0
UDP,1795,63,0,42,0
TCP,132,23,0,183,0
TCP,1002,73,1,21,0
TCP,149,16,0,150,0
ICMP,1999,174,0,196,0
TCP,464,238,0,405,0
TCP,465,45,0,587,0
TCP,301,175,0,85,0
TCP,626,1,0,20,0
TCP,51,137,0,49,0
TCP,303,164,0,40,0
TCP,376,44,0,70,0
TCP,812,30,0,489,0
UDP,1081,67,1,578,0
UDP,1734,245,0,2790,0
ICMP,981,106,0,33,0
TCP,424,46,0,1445,0
TCP,42,110,0,74,0
TCP,669,12,0,389,0
TCP,30,137,0,278,0
TCP,1230,214,0,396,0
TCP,1198,125,0,20,0
TCP,22,0,0,643,0
ICMP,551,135,0,195,0
TCP,297,3,0,83,0
TCP,1421,147,1,117,0
UDP,838,110,0,286,0
TCP,577,57,0,98,0
UDP,191,47,0,364,0
TCP,696,3,0,192,0
TCP,97,146,0,558,0
TCP,390,166,1,903,0
TCP,237,110,0,932,0
TCP,69,57,0,264,0
UDP,1295,15,1,168,0
TCP,2343,53,0,367,0
TCP,46,19,0,894,0
UDP,348,128,0,278,0
UDP,184,93,0,404,0
TCP,49,157,0,740,0
TCP,593,100,0,451,0
TCP,254,24,0,678,0
TCP,1865,168,0,64,0
TCP,533,31,0,1492,0
UDP,273,23,0,623,0
TCP,445,149,0,360,0
TCP,257,9,0,158,0
TCP,457,391,0,197,0
TCP,183,191,0,659,0
TCP,22,66,0,558,0
UDP,61,34,0,1428,0
TCP,214,123,0,1097,0
TCP,101,169,0,166,0
UDP,248,230,0,957,0
TCP,177,2,0,1228,0
UDP,444,173,0,650,0
TCP,165,55,6,4775,1
TCP,6321,9,0,6377,1
TCP,96,55,1,147,0
UDP,829,87,0,331,0
UDP,944,20,0,85,0
UDP,6,92,0,234,0
TCP,18,140,0,123,0
TCP,437,191,3,5061,1
TCP,563,154,0,533,0
TCP,118,38,1,862,0
TCP,196,40,0,1068,0
TCP,126,104,0,15,0
UDP,1893,13,0,805,0
UDP,503,182,0,278,0
TCP,120,36,0,424,0
TCP,450,35,0,136,0
TCP,562,26,0,2643,0
UDP,368,6,0,243,0
TCP,679,98,0,76,0
TCP,640,122,0,500,0
TCP,178,142,0,1781,0
TCP,195,145,0,87,0
TCP,195,4,0,276,0
TCP,578,7,10,702,1
TCP,298,11,0,178,0
ICMP,423,52,0,210,0
UDP,263,126,0,15,0
TCP,751,90,0,562,0
TCP,376,76,0,363,0
TCP,141,32,0,997,0
TCP,309,70,0,546,0
UDP,67,106,0,580,0
TCP,290,38,0,485,0
TCP,368,74,0,1520,0
TCP,4368,120,9,116,1
TCP,269,64,0,302,0
TCP,260,463,0,137,0
TCP,61,343,0,1305,0
TCP,205,184,0,539,0
ICMP,184,94,0,536,0
TCP,1818,71,0,363,0
TCP,411,241,1,63,0
UDP,1065,93,1,39,0
TCP,606,14,1,225,0
UDP,236,16,1,232,0
TCP,52,26,0,450,0
UDP,30,45,0,365,0
TCP,215,77,0,588,0
TCP,314,51,2,263,0
TCP,127,145,0,849,0
UDP,550,4,1,568,0
TCP,1,45,0,253,0
TCP,430,5,0,24,0
TCP,513,55,0,28,0
TCP,295,46,0,563,0
TCP,134,298,0,231,0
TCP,787,78,0,1713,0
TCP,576,8,0,343,0
TCP,126,55,0,34,0
TCP,250,18,0,234,0
TCP,859,51,0,432,0
TCP,567,9,0,203,0
UDP,607,48,0,315,0
UDP,51,34,0,150,0
TCP,782,120,0,198,0
TCP,278,39,1,499,0
TCP,816,177,1,325,0
TCP,1587,196,1,2,0
UDP,480,157,0,939,0
TCP,279,109,0,109,0
TCP,89,89,0,338,0
UDP,189,25,0,86,0
TCP,255,5,1,1561,0
TCP,1076,164,0,945,0
TCP,316,21,0,355,0
UDP,1734,192,0,72,0
ICMP,19,122,0,174,0
TCP,186,27,0,405,0
TCP,2441,180,0,122,0
UDP,139,34,0,57,0
TCP,66,30,0,80,0
UDP,197,72,0,142,0
UDP,190,185,0,1581,0
TCP,445,143,0,295,0
UDP,683,32,0,434,0
TCP,382,55,0,348,0
TCP,16,141,0,517,0
UDP,404,18,1,449,0
TCP,381,36,0,10,0
TCP,779,149,0,754,0
TCP,294,22,0,1160,0
UDP,447,7,0,64,0
TCP,237,24,0,1016,0
TCP,90,32,0,1366,0
UDP,782,139,0,398,0
TCP,453,42,0,577,0
UDP,4996,157,0,6130,1
TCP,1078,146,0,990,0
ICMP,937,115,0,92,0
ICMP,293,163,0,1168,0
TCP,129,44,0,354,0
TCP,99,28,0,111,0
TCP,504,131,0,24,0
TCP,1682,1,0,168,0
TCP,12,134,0,1385,0
TCP,129,115,1,252,0
TCP,265,9,0,575,0
UDP,936,26,0,117,0
UDP,697,85,0,1048,0
TCP,50,240,0,159,0
TCP,943,17,0,616,0
TCP,253,56,1,730,0
UDP,155,203,0,1542,0
TCP,640,199,0,202,0
TCP,123,303,0,1014,0
ICMP,300,123,0,385,0
TCP,66,3,0,1362,0
UDP,2154,22,0,165,0
TCP,628,142,0,135,0
UDP,451,56,0,350,0
TCP,265,33,2,1002,0
TCP,178,97,0,1223,0
UDP,259,53,0,578,0
TCP,81,136,1,563,0
TCP,190,18,0,281,0
UDP,591,19,6,240,1
ICMP,1761,173,0,92,0
TCP,226,26,0,141,0
TCP,364,110,0,81,0
UDP,158,207,0,571,0
TCP,753,264,0,719,0
UDP,275,75,0,207,0
TCP,206,89,0,369,0
TCP,1140,90,0,35,0
TCP,162,28,0,241,0
TCP,280,17,1,691,0
TCP,14,25,0,142,0
UDP,222,49,0,468,0
ICMP,1210,40,0,460,0
TCP,300,31,0,1016,0
TCP,1089,48,0,168,0
TCP,793,175,0,197,0
UDP,231,111,0,212,0
TCP,1264,104,0,306,0
UDP,103,144,0,1011,0
TCP,263,43,0,165,0
TCP,419,122,0,695,0
TCP,584,55,0,138,0
UDP,782,24,0,1324,0
TCP,178,30,0,642,0
TCP,336,90,0,684,0
TCP,839,47,0,675,0
TCP,226,30,0,189,0
TCP,1304,216,0,20,0
TCP,191,111,0,400,0
TCP,168,16,0,381,0
TCP,906,173,0,198,0
UDP,1183,170,0,25,0
TCP,163,47,0,326,0
TCP,963,133,0,200,0
UDP,354,97,0,306,0
TCP,171,43,0,210,0
TCP,400,51,0,203,0
TCP,799,67,0,71,0
TCP,113,340,1,643,0
TCP,61,11,1,94,0
UDP,474,227,0,86,0
TCP,55,244,0,1079,0
UDP,522,179,0,88,0
TCP,1050,332,1,11,0
ICMP,177,25,0,505,0
TCP,771,158,0,592,0
ICMP,6548,6,0,1069,1
TCP,851,27,0,650,0
TCP,178,17,0,194,0
UDP,16,83,0,347,0
TCP,1031,249,0,21,0
UDP,132,40,0,709,0
TCP,823,7,0,507,0
TCP,685,24,0,639,0
TCP,1335,131,0,35,0
TCP,20,100,0,101,0
TCP,55,100,0,1336,0
UDP,292,127,0,145,0
UDP,535,63,1,313,0
TCP,735,52,0,280,0
TCP,7064,155,4,576,1
TCP,621,53,1,213,0
TCP,360,48,0,154,1
ICMP,165,51,0,305,0
TCP,1180,26,0,890,0
TCP,118,99,0,1296,0
TCP,34,180,0,562,0
TCP,520,103,0,705,0
TCP,459,5,0,294,0
UDP,767,35,0,1392,0
TCP,1694,32,0,331,0
ICMP,505,130,0,73,0
TCP,1100,5,0,247,0
TCP,1642,23,1,405,0
TCP,788,107,0,69,0
TCP,118,46,0,395,0
TCP,721,162,0,172,0
ICMP,652,36,0,263,0
TCP,823,200,0,306,0
UDP,486,4,0,1143,0
TCP,417,64,1,682,0
TCP,59,47,2,549,0
TCP,57,43,0,352,0
TCP,1855,13,0,207,0
ICMP,109,26,0,172,0
TCP,42,15,0,231,0
UDP,311,35,0,479,0
TCP,1200,2,0,667,0
ICMP,400,67,0,249,0
ICMP,313,200,0,119,0
ICMP,927,52,0,137,0
TCP,1049,155,0,154,0
TCP,406,223,0,367,0
UDP,4720,153,4,3256,1
TCP,170,74,0,87,0
TCP,55,517,0,255,0
TCP,367,164,0,796,0
TCP,309,131,0,158,0
TCP,362,112,0,829,0
ICMP,25,242,0,249,0
TCP,36,2,0,585,0
UDP,53,8,0,321,0
UDP,296,265,0,30,0
TCP,779,19,0,32,0
TCP,72,109,0,242,0
TCP,257,13,0,921,0
TCP,185,24,0,110,0
TCP,230,69,1,119,0
TCP,5,126,0,1159,0
TCP,409,163,0,354,0
ICMP,456,17,0,2495,0
ICMP,126,2,1,284,0
TCP,104,24,1,351,0
TCP,191,64,0,377,0
ICMP,1281,113,0,158,0
TCP,25,61,0,62,0
TCP,158,263,0,896,0
TCP,62,107,0,721,0
UDP,964,10,0,163,0
TCP,871,210,0,167,0
ICMP,107,27,0,1595,0
ICMP,2,114,0,356,0
TCP,483,32,0,488,0
TCP,69,29,0,221,0
UDP,560,71,0,146,0
TCP,25,16,0,93,0
ICMP,108,39,0,73,0
TCP,516,10,0,172,0
TCP,568,105,0,463,0
TCP,58,4,0,920,0
UDP,241,5,1,1080,0
TCP,144,48,0,32,0
TCP,505,124,0,1365,0
UDP,3734,44,0,4959,1
TCP,613,20,0,353,0
ICMP,221,70,0,1400,0
TCP,120,250,0,325,0
TCP,497,207,0,217,0
UDP,441,51,0,712,0
TCP,52,75,0,38,0
TCP,629,445,0,549,0
TCP,1023,93,0,1296,0
UDP,145,166,0,666,0
TCP,94,389,0,173,0
TCP,89,277,0,176,0
TCP,257,49,0,693,0
UDP,111,105,0,210,0
TCP,277,288,0,1222,0
TCP,771,165,0,477,0
TCP,941,46,0,59,0
TCP,270,74,0,943,0
UDP,283,18,0,1075,0
TCP,592,82,0,292,0
TCP,30,24,1,2893,0
UDP,196,122,1,535,0
TCP,722,72,0,517,0
UDP,433,115,0,846,0
UDP,217,4,0,288,0
TCP,679,40,0,762,0
ICMP,414,28,1,992,0
TCP,626,61,0,182,0
TCP,272,37,0,246,0
UDP,805,313,0,633,0
TCP,609,30,0,1051,0
TCP,302,108,0,17,0
UDP,645,283,0,246,0
ICMP,685,186,0,12,0
TCP,165,55,0,185,0
ICMP,6412,46,9,874,1
TCP,22,90,0,65,0
TCP,138,318,0,80,0
ICMP,1306,14,0,32,0
TCP,810,171,0,211,0
ICMP,14,101,0,394,0
UDP,125,173,0,771,0
TCP,361,51,0,27,0
TCP,285,309,0,256,0
TCP,782,47,1,68,0
TCP,334,47,0,216,0
ICMP,293,27,0,811,0
TCP,126,116,0,815,0
TCP,180,0,0,231,0
TCP,123,90,0,392,0
UDP,1662,84,0,1190,0
TCP,761,76,0,806,0
TCP,129,139,0,221,0
TCP,151,195,0,1269,0
TCP,448,51,0,271,0
TCP,235,226,0,244,0
TCP,160,28,0,409,0
ICMP,66,37,0,834,0
TCP,13,2,0,389,0
ICMP,28,260,0,739,0
UDP,875,57,0,2877,0
TCP,45,6,0,13,0
UDP,7,38,0,575,0
TCP,355,132,0,359,0
TCP,290,38,0,15,0
TCP,390,22,0,375,0
TCP,827,19,0,765,0
ICMP,65,107,0,2565,0
TCP,735,98,0,807,0
TCP,111,87,0,67,0
ICMP,119,79,0,156,0
TCP,109,374,0,649,0
TCP,245,30,0,227,0
UDP,409,394,0,284,0
TCP,122,15,0,483,0
ICMP,406,126,0,105,0
TCP,77,10,0,262,0
TCP,57,60,0,467,0
TCP,1253,10,0,577,0
ICMP,37,121,1,3,0
TCP,1072,12,0,249,0
TCP,187,204,0,285,0
TCP,269,5,0,321,0
TCP,206,222,2,723,0
TCP,18,389,0,90,0
TCP,1496,34,0,341,0
UDP,912,120,0,227,0
UDP,286,1,0,1596,0
UDP,194,52,0,119,0
UDP,423,102,0,296,0
TCP,102,20,3,345,1
TCP,1252,140,0,342,0
TCP,473,278,0,27,0
TCP,35,10,1,951,0
UDP,721,39,0,737,0
TCP,129,31,0,1631,0
TCP,219,210,0,97,0
TCP,4903,12,11,6991,1
TCP,140,191,0,9,0
TCP,399,1,0,120,0
TCP,397,10,0,571,0
UDP,717,30,0,585,0
TCP,11,335,0,541,0
UDP,118,115,0,798,0
UDP,23,29,0,154,0
TCP,500,28,0,101,0
TCP,1056,92,0,603,0
ICMP,431,568,0,191,0
TCP,376,22,0,42,0
UDP,2105,9,0,512,0
UDP,632,37,0,1122,0
TCP,1329,45,0,1312,0
TCP,440,50,0,59,0
UDP,1704,13,0,19,0
TCP,736,58,0,228,0
ICMP,500,57,0,115,0
TCP,51,363,0,529,0
ICMP,123,149,0,692,0
TCP,687,96,0,337,0
TCP,89,9,0,1004,0
TCP,103,361,0,282,0
UDP,49,51,0,141,0
TCP,165,83,1,64,0
UDP,101,2,0,707,0
TCP,116,156,0,1819,0
TCP,227,105,0,50,0
TCP,215,13,0,516,0
UDP,628,125,0,302,0
TCP,735,92,0,79,0
TCP,1621,87,0,830,0
TCP,257,38,0,1740,0
TCP,399,2,0,235,0
UDP,339,25,0,198,0
TCP,97,19,0,67,0
TCP,249,134,0,2229,0
TCP,558,67,0,169,0
TCP,1416,100,0,819,0
TCP,733,8,0,2217,0
TCP,88,180,0,132,0
TCP,322,21,0,2013,0
TCP,112,130,0,50,0
TCP,164,36,0,3832,1
TCP,1284,70,0,1778,0
UDP,880,108,0,96,0
TCP,446,166,0,896,0
TCP,1295,91,0,3,0
TCP,45,138,2,190,0
UDP,952,236,0,23,0
UDP,274,42,0,779,0
TCP,431,61,0,219,0
UDP,61,180,0,62,0
TCP,138,4,0,48,0
TCP,290,204,0,266,0
TCP,327,19,0,50,0
ICMP,254,86,0,235,0
TCP,161,58,0,151,0
UDP,237,45,0,244,0
UDP,246,34,0,372,0
UDP,611,17,0,147,0
TCP,809,193,0,347,0
TCP,177,72,0,656,0
TCP,292,61,0,1285,0
TCP,55,27,0,5,0
ICMP,722,24,0,1019,1
TCP,19,1,0,393,0
TCP,116,305,0,680,0
UDP,227,93,1,504,0
TCP,355,107,0,321,0
TCP,1152,34,0,118,0
TCP,38,425,0,374,0
UDP,768,98,0,236,0
ICMP,4,150,0,111,0
TCP,1538,334,0,674,0
ICMP,186,118,0,1197,0
UDP,175,19,0,155,0
TCP,310,9,0,927,0
TCP,251,126,0,198,0
TCP,275,0,0,635,0
TCP,148,72,0,577,0
TCP,238,37,0,251,0
TCP,567,239,0,196,0
TCP,442,111,0,801,0
TCP,35,290,0,407,0
TCP,401,103,1,945,0
TCP,411,32,0,822,0
TCP,110,434,0,29,0
TCP,6199,83,3,5395,1
UDP,9,16,0,1825,0
TCP,24,154,0,1048,0
UDP,598,147,0,1721,0
TCP,484,53,0,63,0
TCP,14,90,0,50,0
ICMP,182,55,0,397,0
UDP,162,153,0,1176,0
UDP,284,87,0,147,0
TCP,374,34,0,218,0
TCP,1135,8,0,4,0
TCP,98,80,0,723,0
UDP,1572,170,0,92,0
UDP,694,5,0,886,0
ICMP,137,34,0,9,0
TCP,426,178,0,375,0
TCP,231,188,1,283,0
UDP,222,112,0,267,0
UDP,552,164,1,310,0
TCP,66,183,0,522,0
TCP,229,210,0,406,0
TCP,1752,84,0,29,0
TCP,269,379,0,871,0
UDP,38,57,0,1349,0
TCP,54,18,0,200,0
TCP,32,33,0,601,0
TCP,478,210,0,940,0
ICMP,125,77,0,6,0
TCP,73,283,0,39,0
TCP,976,361,0,27,0
TCP,20,328,0,1022,0
ICMP,451,27,0,22,0
TCP,1519,83,0,274,0
